price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,sqft_above,sqft_basement,zipcode
265000.0,3,2.25,1450,13439,1.0,4,1180,270,98003
548500.0,4,2.0,1820,7200,1.0,3,1300,520,98136
615000.0,3,1.75,2350,20820,1.0,4,1800,550,98074
292000.0,3,1.75,1320,6600,1.0,3,1320,0,98168
580000.0,3,2.5,1910,11550,1.5,3,1910,0,98074
275000.0,3,1.75,1180,6260,1.0,4,1180,0,98038
390000.0,3,2.25,1820,7420,2.0,4,1820,0,98058
250000.0,3,2.25,1560,15340,2.0,3,1560,0,98168
232000.0,3,1.5,1390,11340,1.0,4,1390,0,98031
310000.0,3,1.75,1880,30346,1.0,3,1880,0,98001
750000.0,4,1.5,2060,4000,1.5,3,1580,480,98103
392500.0,4,2.5,2150,7303,2.0,3,2150,0,98056
735000.0,3,2.5,2390,9157,2.0,3,2390,0,98052
575000.0,4,2.5,2400,6137,2.0,3,2400,0,98074
291000.0,4,2.5,1580,6633,2.0,4,1580,0,98042
475000.0,3,2.0,1880,9659,1.0,3,1180,700,98155
440000.0,3,2.5,2040,7605,2.0,3,2040,0,98045
656000.0,4,1.75,1440,4300,1.5,4,1290,150,98117
559950.0,3,2.5,2120,4310,2.0,3,2120,0,98053
210750.0,4,1.5,1840,7076,1.5,3,1840,0,98106
390000.0,3,2.5,2250,8076,2.0,3,2250,0,98038
405000.0,3,2.5,2460,12600,1.0,4,1810,650,98059
435000.0,4,2.25,2210,14073,1.0,3,1630,580,98059
440000.0,3,2.5,1440,5434,2.0,3,1440,0,98053
299950.0,3,1.75,1790,7650,1.0,3,1790,0,98023
312620.0,3,2.5,1260,11877,1.0,3,1260,0,98045
297262.0,3,2.5,1730,8076,2.0,3,1730,0,98003
430000.0,3,1.5,1550,5034,2.0,4,1550,0,98177
538000.0,4,1.75,1840,9600,1.0,3,1220,620,98052
729000.0,3,2.5,2440,4244,2.0,3,2440,0,98052
245000.0,3,2.0,1700,8448,1.0,3,1700,0,98022
427000.0,3,1.75,2000,7111,1.0,4,1360,640,98177
294900.0,3,2.25,1500,8100,1.0,3,1210,290,98055
199500.0,4,2.0,1750,8116,1.0,4,1750,0,98056
247000.0,4,2.0,1750,8116,1.0,4,1750,0,98056
442500.0,4,2.5,2170,14024,2.0,3,2170,0,98019
449000.0,3,2.5,1690,3827,2.0,3,1690,0,98053
305000.0,4,2.25,2210,9371,2.0,4,2210,0,98032
360000.0,3,1.75,1520,12282,1.0,3,1220,300,98155
235000.0,3,1.75,1200,9266,1.0,4,1200,0,98002
550000.0,3,1.75,1830,9720,1.0,3,1150,680,98040
420000.0,3,2.0,1750,9239,1.0,3,1410,340,98133
450000.0,4,2.5,2400,7693,2.0,3,2400,0,98059
272000.0,4,2.25,2115,6234,2.0,3,2115,0,98002
481000.0,3,2.0,2580,15653,1.5,3,2580,0,98166
475000.0,3,2.5,1690,2890,2.0,3,1690,0,98053
291000.0,4,2.25,1890,7616,1.0,4,1260,630,98003
442500.0,3,2.5,1690,3129,2.0,3,1690,0,98053
875000.0,4,1.5,1800,3245,1.5,4,1800,0,98103
571000.0,3,2.5,1920,3867,2.0,3,1920,0,98029
525000.0,3,2.5,2340,35021,1.0,3,2340,0,98038
271000.0,4,1.5,1800,9576,1.0,4,1800,0,98045
280000.0,4,2.5,2400,4596,2.0,3,2400,0,98001
375000.0,3,2.0,1670,13775,1.0,3,1670,0,98045
178000.0,4,1.5,1200,11163,1.5,4,1200,0,98092
262500.0,3,1.75,1470,10390,1.0,3,1470,0,98031
730000.0,3,1.75,1650,5000,1.5,4,1650,0,98107
299990.0,3,2.5,1870,8541,2.0,3,1870,0,98023
580000.0,4,1.75,1720,6975,1.0,3,1420,300,98052
335000.0,3,1.75,1400,7920,1.0,3,1400,0,98034
660000.0,3,2.0,2570,28500,1.0,3,1970,600,98052
280000.0,3,2.5,1580,7918,2.0,3,1580,0,98055
324000.0,3,2.0,1540,10931,1.0,3,1540,0,98045
360000.0,3,1.75,1830,10000,2.0,4,1830,0,98019
600000.0,3,2.5,2260,10153,2.0,3,2260,0,98074
350000.0,4,1.75,2310,9002,1.0,3,1780,530,98034
186000.0,3,1.75,1460,7967,1.0,3,1040,420,98023
450000.0,3,2.25,1960,10682,1.0,3,1960,0,98008
469000.0,3,1.75,1480,800,2.0,3,1000,480,98136
268500.0,4,1.75,1820,13600,1.5,3,1120,700,98032
250000.0,3,2.0,1470,12096,1.0,4,1470,0,98030
325000.0,4,2.0,1870,7700,1.0,3,1870,0,98055
280000.0,3,2.5,1370,22326,2.0,3,1370,0,98045
450000.0,4,2.5,2520,8515,2.0,3,2520,0,98019
265000.0,3,1.75,1330,12618,1.0,3,1330,0,98188
398000.0,3,1.5,1310,2996,2.0,3,1310,0,98144
339950.0,4,2.5,2260,6086,2.0,3,2260,0,98030
350000.0,4,2.5,1530,2248,1.5,3,1530,0,98144
561000.0,3,2.5,2120,5277,2.0,3,2120,0,98053
314500.0,4,2.5,2390,9600,2.0,3,2390,0,98010
290000.0,3,2.5,2360,8764,2.0,3,2360,0,98022
499990.0,3,1.75,1730,9334,1.0,3,1220,510,98052
365000.0,3,1.75,1290,7205,1.5,3,1290,0,98034
368888.0,3,1.5,1490,12186,1.0,4,1490,0,98155
339500.0,4,2.5,1930,7862,2.0,3,1930,0,98038
450000.0,3,2.0,2320,17688,1.0,3,2320,0,98166
299900.0,4,2.5,2200,5730,2.0,3,2200,0,98042
315000.0,3,2.0,1500,7828,1.0,4,1500,0,98058
195000.0,3,1.5,1430,5200,1.0,4,1030,400,98042
306000.0,3,2.5,1870,5874,2.0,3,1870,0,98042
272000.0,4,2.25,2040,7600,1.0,4,1580,460,98023
450000.0,3,2.5,1990,12793,2.0,3,1990,0,98028
435000.0,4,2.5,2060,10125,2.0,4,1560,500,98028
485000.0,3,2.0,1590,11222,1.0,4,1590,0,98177
690000.0,3,1.5,1760,4000,2.0,3,1760,0,98102
305000.0,4,2.5,1620,4000,2.0,3,1620,0,98038
300000.0,3,1.75,1210,7000,1.0,3,1210,0,98058
575000.0,3,2.5,2270,9600,2.0,3,2270,0,98011
378000.0,3,2.5,2130,8404,2.0,3,2130,0,98058
629950.0,3,2.5,1680,1620,2.0,3,1120,560,98119
465000.0,4,1.75,1470,5350,1.0,3,980,490,98125
545000.0,4,2.25,2390,40510,1.0,4,2390,0,98072
592000.0,4,2.5,2300,11165,2.0,4,2300,0,98008
459950.0,4,1.75,2430,9747,1.0,3,1780,650,98155
485000.0,4,2.5,2470,35073,2.0,3,2470,0,98092
530000.0,3,1.75,1980,6760,1.0,4,1980,0,98008
394950.0,3,2.5,2050,8172,2.0,3,2050,0,98168
330000.0,3,2.25,1960,1985,2.0,3,1750,210,98118
220000.0,4,1.75,1910,8171,1.0,3,1910,0,98030
500000.0,3,2.25,2210,7680,1.0,3,1730,480,98177
253000.0,3,1.75,1570,7416,1.0,4,1570,0,98031
605000.0,3,1.75,1930,5400,2.0,3,1930,0,98177
256750.0,3,2.5,1990,8991,1.0,3,1570,420,98042
535000.0,3,2.5,1690,9626,2.0,3,1690,0,98027
515000.0,3,2.0,1810,2738,2.0,4,1810,0,98008
256000.0,3,2.5,1570,5113,1.0,3,1090,480,98001
220000.0,3,1.5,1280,7742,1.0,4,1280,0,98031
375000.0,3,2.5,1580,5725,2.0,3,1580,0,98072
420000.0,3,1.75,1660,9600,1.0,3,1380,280,98011
608000.0,4,2.5,2410,7140,2.0,3,2410,0,98074
620000.0,3,2.25,1720,4000,1.5,4,1450,270,98105
290000.0,3,2.0,1700,6498,1.0,3,1700,0,98038
319000.0,3,2.25,1220,2980,2.0,3,1220,0,98034
350000.0,3,2.5,2010,14298,2.0,3,2010,0,98070
454900.0,3,1.75,2130,9775,1.0,4,1430,700,98027
272000.0,4,2.25,1800,9018,2.0,3,1800,0,98022
280000.0,4,2.0,1600,6861,1.0,3,1600,0,98003
477000.0,4,1.5,1380,7800,1.0,3,1080,300,98125
595000.0,4,2.5,2100,3125,2.0,3,1400,700,98107
319000.0,3,1.75,1640,53400,1.0,4,1640,0,98070
225000.0,3,2.0,1320,5665,1.0,3,1320,0,98023
442250.0,3,2.5,2170,8169,2.0,3,2170,0,98059
276000.0,3,2.0,1450,8928,1.0,3,1450,0,98042
394000.0,3,2.5,1370,4400,1.0,3,1370,0,98034
260000.0,3,2.5,1420,14850,1.0,4,1020,400,98032
344950.0,3,2.0,1330,7419,1.0,3,1330,0,98034
230000.0,3,2.0,1310,7332,1.0,3,1310,0,98038
443500.0,4,2.5,2040,21781,2.0,3,2040,0,98014
471000.0,4,2.5,2040,21781,2.0,3,2040,0,98014
600000.0,4,1.75,1700,7800,1.0,4,1700,0,98052
427800.0,3,1.75,1340,13241,1.0,3,1340,0,98034
445000.0,4,2.0,1470,8395,1.0,4,1470,0,98008
382000.0,3,1.75,1790,7679,1.0,4,1790,0,98133
229950.0,3,2.0,1410,7466,1.0,3,1410,0,98058
753000.0,3,2.25,2290,9047,2.0,4,2290,0,98006
225000.0,3,1.75,1580,8820,1.0,4,1580,0,98003
431000.0,3,2.25,1830,8831,1.0,3,1460,370,98034
358500.0,3,2.5,2000,8057,1.0,3,1360,640,98042
295000.0,3,2.5,1560,4200,2.0,3,1560,0,98038
403900.0,4,2.5,2050,8909,1.0,4,1690,360,98198
269950.0,3,1.75,1760,12823,1.0,4,1460,300,98002
255000.0,3,1.75,1700,7532,1.0,3,1700,0,98030
270000.0,3,2.25,1500,7410,1.0,4,1500,0,98058
575000.0,4,1.75,1630,5750,1.0,3,1160,470,98116
245700.0,3,2.25,1640,8400,1.0,3,1180,460,98032
257000.0,3,1.75,1330,36537,1.0,4,1330,0,98092
415000.0,3,1.75,2000,8400,1.5,4,2000,0,98133
236000.0,3,1.75,1300,8976,1.0,3,1300,0,98003
780000.0,3,1.75,1690,13500,1.0,4,1690,0,98040
559500.0,4,1.75,1650,7088,1.0,3,1650,0,98027
671500.0,4,2.25,2130,8410,2.0,4,2130,0,98006
182000.0,3,2.25,1960,8875,1.0,3,1290,670,98003
740000.0,4,1.75,2010,3600,1.5,3,2010,0,98119
329950.0,3,2.5,1820,8085,2.0,3,1820,0,98055
448000.0,4,2.5,2230,5000,1.0,3,1650,580,98059
383000.0,4,2.5,2370,10580,2.0,3,2370,0,98055
490000.0,4,2.5,2242,37451,2.0,3,2242,0,98028
524950.0,3,1.5,2700,24539,2.0,3,2120,580,98019
729000.0,4,2.5,2450,27081,2.0,3,2450,0,98052
460000.0,3,1.75,1420,8250,1.0,4,1420,0,98007
687500.0,3,1.5,1280,2114,1.5,3,1280,0,98122
825000.0,4,2.25,2430,10050,2.0,4,2430,0,98006
470000.0,3,2.0,1800,12669,1.0,3,1800,0,98033
619500.0,4,2.5,2210,5077,1.5,4,1480,730,98126
477500.0,3,2.0,1860,5146,2.0,3,1860,0,98029
590000.0,4,2.5,2240,9385,2.0,3,2240,0,98133
205000.0,3,1.75,1170,8239,1.0,3,1170,0,98042
343500.0,4,1.75,1760,6204,1.0,4,1180,580,98178
370000.0,3,2.5,1780,4050,2.0,3,1780,0,98155
245000.0,3,1.75,1260,6908,1.0,3,1260,0,98038
490000.0,4,2.25,2020,4960,2.0,3,1710,310,98117
270000.0,4,2.5,1670,8056,1.0,3,1170,500,98168
240000.0,3,1.5,1460,13503,1.0,4,1460,0,98010
790000.0,3,1.75,1790,6117,1.0,3,1350,440,98199
350000.0,3,2.25,1760,9621,2.0,3,1760,0,98019
533000.0,4,2.5,2590,6394,2.0,3,2590,0,98028
875000.0,4,1.75,2180,9726,1.0,4,2180,0,98040
325000.0,4,2.75,2110,6838,2.0,4,2110,0,98031
334950.0,4,2.5,2410,7846,2.0,3,2410,0,98003
775000.0,3,2.5,1980,7807,2.0,4,1980,0,98033
565000.0,3,1.75,1720,2218,1.5,3,1270,450,98103
825000.0,3,2.25,2510,10418,1.0,3,1810,700,98115
525000.0,3,1.5,1540,4773,2.0,3,1540,0,98126
507000.0,3,2.25,1810,8158,1.0,3,1450,360,98074
275900.0,3,1.75,1380,8400,1.0,3,1380,0,98003
275000.0,4,1.75,1690,6000,1.0,3,1690,0,98178
650000.0,3,2.5,2320,5284,2.0,3,2320,0,98075
500000.0,3,1.75,1560,16194,1.0,3,1560,0,98005
443000.0,4,1.5,1860,12197,1.0,3,1860,0,98034
480000.0,4,1.75,1920,9380,1.0,3,1920,0,98008
299880.0,3,2.5,1460,3044,2.0,3,1460,0,98108
300000.0,4,2.5,2070,7476,2.0,3,2070,0,98092
525000.0,4,2.5,2140,7754,2.0,3,2140,0,98133
560000.0,3,2.5,2070,12708,2.0,3,2070,0,98056
394000.0,3,2.5,1680,4075,2.0,3,1680,0,98053
315000.0,3,2.5,1260,2767,2.0,3,1260,0,98059
590000.0,4,2.25,2430,32496,1.0,3,2430,0,98077
440500.0,3,2.5,1600,3172,2.0,3,1600,0,98053
273000.0,3,2.25,1830,7651,2.0,3,1830,0,98092
299900.0,3,2.25,2100,8163,2.0,3,2100,0,98001
281000.0,3,1.75,1690,9826,1.0,4,1690,0,98023
282000.0,4,2.0,1890,6302,2.0,3,1890,0,98030
745000.0,4,1.75,1990,8900,1.0,4,1990,0,98006
245000.0,3,1.75,1480,3900,1.0,4,1480,0,98023
250000.0,3,1.75,1480,3900,1.0,4,1480,0,98023
470000.0,3,2.5,2120,2374,2.0,3,1770,350,98052
590000.0,4,2.5,2010,7972,2.0,4,2010,0,98029
228900.0,4,1.5,1570,8775,1.0,3,1570,0,98166
660000.0,3,2.75,2210,4000,2.0,3,2210,0,98053
647000.0,4,2.5,2390,5800,2.0,3,2390,0,98075
366000.0,3,1.75,1520,8625,1.0,3,1520,0,98011
496700.0,3,2.5,1740,5782,2.0,4,1740,0,98029
300000.0,3,2.0,1550,8300,1.0,4,1550,0,98055
350000.0,3,2.25,1640,7200,2.0,4,1640,0,98007
561000.0,3,2.25,1640,7200,2.0,4,1640,0,98007
475000.0,3,1.75,1260,10065,1.0,3,1260,0,98006
290000.0,3,1.75,1590,13500,1.0,4,1090,500,98038
199000.0,3,2.5,1750,6725,1.0,3,1330,420,98038
279900.0,4,2.5,1770,4338,2.0,3,1770,0,98042
615000.0,4,2.25,2360,15860,1.0,3,2360,0,98074
451000.0,4,1.5,1620,5444,1.5,3,1620,0,98125
545800.0,4,2.5,1980,4500,2.0,3,1980,0,98029
195000.0,3,2.0,1230,8235,1.5,3,1230,0,98168
390000.0,4,2.0,2290,9200,1.5,3,2290,0,98166
339000.0,3,2.0,1979,8470,1.0,4,1329,650,98198
429900.0,4,1.5,1820,17918,1.0,4,1190,630,98056
370900.0,3,1.5,1200,8560,1.0,4,1200,0,98011
499000.0,4,2.5,1970,2601,2.0,3,1440,530,98144
580000.0,3,2.25,1670,7416,1.0,4,1220,450,98005
650000.0,4,2.0,1820,5000,1.5,3,1640,180,98115
398500.0,3,2.5,1630,1971,2.0,3,1630,0,98177
815000.0,3,2.0,2270,11989,1.0,4,2270,0,98040
760000.0,3,2.5,2050,15020,1.0,3,1600,450,98177
210000.0,3,2.5,1610,6732,2.0,3,1610,0,98030
349950.0,3,2.5,2140,7715,2.0,3,2140,0,98198
475000.0,4,1.75,2160,19283,2.0,3,2160,0,98011
650000.0,4,1.75,1900,10454,1.0,4,1180,720,98004
429950.0,3,1.5,2010,9480,1.0,3,1570,440,98125
677500.0,3,1.75,2020,9718,1.0,3,2020,0,98040
312000.0,4,2.25,1930,7452,1.0,3,1430,500,98031
675000.0,3,1.5,1460,6480,1.0,4,980,480,98117
491234.0,4,2.5,1540,1860,2.0,3,1540,0,98029
290000.0,3,2.0,1310,6265,1.0,3,1310,0,98038
299999.0,3,2.5,2380,9719,2.0,3,2380,0,98001
400000.0,3,2.75,2220,5000,2.0,3,2220,0,98108
357000.0,3,2.0,2460,53882,1.0,3,2460,0,98198
360000.0,4,2.5,2020,7289,2.0,3,2020,0,98031
240000.0,3,1.75,1240,10956,1.0,3,1240,0,98042
380000.0,3,1.75,1920,8775,1.0,3,1920,0,98166
315000.0,3,1.75,1410,15134,1.0,3,1410,0,98014
258950.0,3,1.75,1440,8050,1.0,3,1440,0,98023
400000.0,3,2.0,1760,6875,1.0,4,1760,0,98072
335000.0,3,1.75,2010,9417,1.0,4,1500,510,98030
185000.0,3,1.5,1280,4031,2.0,4,1280,0,98002
359900.0,4,2.5,2600,5188,2.0,3,2600,0,98038
560000.0,3,2.5,1960,6058,2.0,3,1960,0,98053
355000.0,3,1.75,1870,8250,2.0,3,1870,0,98188
402000.0,3,1.5,1320,3145,2.0,3,1320,0,98144
575000.0,4,1.5,1430,4163,1.5,3,1430,0,98199
216000.0,3,1.75,1580,9705,1.0,4,1580,0,98042
625000.0,4,1.75,2180,4431,1.5,3,2020,160,98112
820000.0,3,2.5,2510,5503,2.0,3,2510,0,98136
355000.0,3,2.5,1880,5290,1.0,3,1250,630,98108
495000.0,4,1.5,1810,7998,1.0,3,1210,600,98125
398750.0,3,2.5,2230,4000,2.0,3,2230,0,98144
625000.0,4,1.5,2120,5000,2.0,4,2120,0,98122
550000.0,4,2.5,2090,6926,2.0,3,2090,0,98074
311000.0,4,2.5,1975,8734,2.0,3,1975,0,98038
275000.0,4,1.5,1610,6923,1.0,3,1010,600,98198
373000.0,4,1.75,1590,7920,2.0,4,1590,0,98133
425000.0,3,1.5,1570,12412,1.0,3,1570,0,98166
472000.0,3,1.5,1740,9038,1.0,4,1740,0,98007
254000.0,3,2.0,1470,7694,1.0,4,1470,0,98038
900000.0,3,2.5,2260,9577,2.0,3,1700,560,98117
615000.0,4,2.5,2120,3720,2.0,3,2120,0,98029
550000.0,3,2.5,2080,7749,2.0,3,2080,0,98029
629000.0,4,2.25,1900,11171,1.0,3,1280,620,98006
665000.0,3,2.5,2610,35000,2.0,3,2610,0,98072
410000.0,3,2.25,1790,5794,1.5,3,1380,410,98072
650000.0,4,2.75,1910,16532,1.0,4,1420,490,98117
675000.0,4,1.75,1530,3615,1.5,4,1530,0,98103
300000.0,3,1.75,1730,6900,1.0,4,1130,600,98031
244000.0,3,2.5,1470,9337,2.0,3,1470,0,98155
597500.0,3,1.75,2030,32565,1.0,3,1600,430,98052
422500.0,4,2.5,2550,8824,2.0,3,2550,0,98031
410000.0,3,2.0,1270,10227,1.0,4,1270,0,98033
245000.0,3,2.0,1470,8000,1.0,4,1470,0,98023
455000.0,4,2.5,2440,5001,2.0,3,2440,0,98056
523000.0,3,1.5,1260,3135,1.5,3,1260,0,98116
250000.0,3,2.25,1640,4420,2.0,4,1640,0,98002
490000.0,3,2.25,2380,6000,1.0,3,2040,340,98115
402000.0,4,1.75,1640,10500,1.0,4,1010,630,98052
219950.0,3,1.5,1200,8404,1.0,3,1200,0,98188
319950.0,3,2.5,1700,7000,2.0,3,1700,0,98038
255000.0,3,2.5,1720,6194,2.0,3,1720,0,98092
465000.0,4,2.75,2190,3267,2.0,3,2190,0,98072
306000.0,3,1.75,1980,9800,1.0,3,1980,0,98030
617000.0,3,2.5,1880,5500,2.0,4,1880,0,98199
438750.0,3,1.75,1610,6480,1.0,4,1610,0,98125
303000.0,3,2.75,1850,8820,2.0,4,1850,0,98022
330000.0,3,1.75,1320,9675,1.5,4,1320,0,98024
700000.0,3,1.75,1990,13000,2.0,3,1990,0,98028
405000.0,3,2.0,1440,7425,1.0,4,1440,0,98034
485000.0,3,1.75,1790,6775,1.0,3,1790,0,98126
299950.0,3,2.5,1780,4650,2.0,3,1780,0,98038
585000.0,4,2.5,2200,9099,2.0,3,2200,0,98034
495000.0,4,2.0,1720,5413,2.0,3,1470,250,98115
447000.0,3,2.25,1520,14080,2.0,3,1520,0,98074
302500.0,4,2.5,1990,5511,2.0,3,1990,0,98030
250000.0,3,2.0,1440,5457,2.0,3,1440,0,98038
435000.0,4,2.5,2440,5350,2.0,3,2440,0,98059
590000.0,4,2.75,2240,5400,2.0,4,1540,700,98116
771000.0,4,2.5,2420,7200,2.0,3,2420,0,98033
325000.0,3,2.25,1570,43350,1.0,4,1570,0,98022
545000.0,4,1.75,1910,6731,1.0,4,1210,700,98116
232000.0,3,1.5,1460,15000,1.0,3,1460,0,98001
238000.0,3,1.5,1370,7439,1.0,4,1370,0,98055
260000.0,3,2.5,1500,7401,2.0,3,1500,0,98092
460000.0,3,1.75,1210,7500,1.0,3,1210,0,98027
265000.0,3,1.75,1450,5858,1.0,4,1450,0,98038
370000.0,3,1.5,1320,7201,1.0,3,1320,0,98034
256000.0,4,2.5,2050,5787,2.0,3,2050,0,98198
372000.0,4,2.5,2520,9604,2.0,3,2520,0,98031
312000.0,4,2.5,1790,10584,1.0,4,1290,500,98031
510000.0,3,2.0,1410,11995,1.0,4,1410,0,98006
740000.0,4,2.75,2890,4000,1.5,4,2190,700,98109
512000.0,4,2.5,2550,17209,2.0,3,2550,0,98059
491500.0,3,2.25,1470,4322,2.0,3,1470,0,98029
429950.0,4,1.75,1700,10230,1.0,3,1320,380,98133
364900.0,4,2.5,2490,9346,2.0,3,2490,0,98042
324950.0,3,1.5,1210,7560,1.0,3,1210,0,98126
250000.0,3,2.25,1620,10850,1.0,3,1620,0,98055
319950.0,3,2.5,2240,7500,2.0,3,2240,0,98092
419000.0,3,1.5,1500,8272,1.0,4,1500,0,98177
205000.0,3,2.0,1800,11419,1.0,3,1800,0,98092
335000.0,4,2.5,1980,4745,2.0,3,1980,0,98038
397000.0,3,1.75,1340,5100,1.0,3,1340,0,98103
330000.0,4,2.25,1790,9920,1.0,4,1170,620,98059
249900.0,3,2.0,1220,6404,1.0,3,1220,0,98038
717000.0,3,1.5,1310,3880,1.0,3,1090,220,98117
319000.0,4,2.5,1930,8336,2.0,3,1930,0,98031
305495.0,3,1.75,2110,10200,2.0,4,2110,0,98059
240000.0,4,2.0,1790,14690,1.0,4,1670,120,98198
255000.0,4,2.25,1680,3179,2.0,3,1680,0,98092
289000.0,4,2.25,1930,8925,1.0,4,1930,0,98058
746000.0,3,2.25,2370,9619,1.0,4,1650,720,98052
688100.0,4,2.5,2370,10513,2.0,4,2370,0,98052
870300.0,4,2.5,2350,3150,1.5,4,1690,660,98103
500000.0,3,2.5,2270,5654,2.0,3,2270,0,98133
255000.0,3,2.25,1830,7770,1.0,4,1400,430,98042
425000.0,3,2.25,1820,8058,1.0,3,1260,560,98034
700000.0,4,2.5,2440,7491,2.0,4,2440,0,98029
432000.0,3,2.0,1870,7080,1.0,4,1210,660,98034
530000.0,3,1.5,1240,4080,1.5,3,1240,0,98144
498688.0,3,2.5,1910,5600,2.0,3,1910,0,98029
349900.0,4,2.75,2530,13474,2.0,4,2530,0,98023
615000.0,4,1.5,1980,3240,1.5,4,1780,200,98144
332500.0,3,2.25,1800,10500,2.0,3,1800,0,98038
465000.0,4,1.75,1640,7194,1.5,4,1480,160,98011
339950.0,3,2.5,1730,4286,2.0,3,1730,0,98148
380000.0,4,2.5,2320,10079,2.0,3,2320,0,98038
440000.0,3,1.75,2030,17100,1.0,4,2030,0,98166
309500.0,3,1.5,1340,13560,1.0,3,1340,0,98028
567000.0,3,1.75,1630,4275,1.5,3,1630,0,98115
432000.0,4,1.75,1970,5160,1.5,3,1970,0,98126
294400.0,4,2.5,1788,10183,2.0,4,1788,0,98002
541900.0,3,2.5,1880,3054,2.0,3,1880,0,98007
255000.0,3,2.5,1610,6176,2.0,3,1610,0,98030
280500.0,3,1.5,1670,6988,1.0,3,1370,300,98148
354000.0,4,2.5,2580,5476,2.0,3,2580,0,98031
900000.0,3,1.75,1540,8400,1.5,3,1540,0,98122
419500.0,4,2.5,2550,7200,2.0,3,2550,0,98056
429950.0,4,2.5,2320,4524,2.0,3,2320,0,98059
464950.0,4,2.5,1640,6000,2.0,3,1640,0,98106
466800.0,3,2.5,1480,14250,2.0,3,1480,0,98033
374900.0,3,2.5,2480,4950,2.0,3,2480,0,98058
559500.0,3,2.25,2150,9250,2.0,3,2150,0,98052
522500.0,3,2.5,2370,7875,2.0,3,2370,0,98065
271920.0,3,2.0,1410,10248,1.0,3,1410,0,98001
485500.0,4,2.5,1800,4500,2.0,3,1800,0,98075
260250.0,3,1.75,1490,8357,1.0,4,1490,0,98038
250000.0,3,2.0,1680,7900,2.0,4,1680,0,98003
600000.0,4,2.0,2510,38141,1.0,3,2510,0,98034
571000.0,3,2.5,2510,5186,2.0,3,2510,0,98053
469500.0,3,2.25,1850,12000,1.0,4,1300,550,98072
785000.0,4,1.5,2220,4000,1.5,3,1970,250,98105
315000.0,4,2.5,1970,5190,2.0,3,1970,0,98059
509950.0,3,2.5,1880,4668,2.0,3,1880,0,98029
590000.0,3,2.5,1990,8325,2.0,4,1310,680,98034
239950.0,3,1.75,1670,6900,1.0,3,1170,500,98023
831000.0,4,2.5,2030,3905,1.5,4,1630,400,98103
750000.0,4,1.5,2030,3300,1.5,4,1530,500,98116
440000.0,3,2.5,2230,5800,2.0,3,2230,0,98065
319950.0,4,1.75,2310,8045,1.0,4,1650,660,98058
448500.0,3,2.25,1830,7943,2.0,3,1830,0,98028
365000.0,3,2.5,2470,7700,2.0,4,2470,0,98031
566000.0,3,2.25,1660,10140,1.0,4,1370,290,98052
185000.0,3,1.75,1500,7800,1.0,3,1500,0,98092
225000.0,4,1.5,1950,12559,1.5,3,1950,0,98188
389950.0,3,2.5,1700,6396,2.0,3,1700,0,98065
435000.0,3,2.5,2370,6082,2.0,3,2370,0,98065
845000.0,3,1.75,1600,2538,2.0,3,1600,0,98102
350000.0,3,2.25,1322,1796,2.0,3,1087,235,98144
395000.0,4,1.75,1950,10219,1.0,3,1950,0,98133
263000.0,3,2.25,1590,7748,2.0,4,1590,0,98003
247000.0,3,2.5,1510,10875,1.0,3,1150,360,98003
432500.0,3,2.5,2240,6396,2.0,3,2240,0,98065
540000.0,3,2.25,1320,1800,2.0,3,1320,0,98122
385000.0,3,1.75,1340,3850,1.0,4,1340,0,98125
240000.0,3,2.0,1220,17652,1.0,4,1220,0,98059
415500.0,3,2.0,1220,17652,1.0,4,1220,0,98059
257000.0,4,1.5,1400,8500,2.0,3,1400,0,98001
420000.0,3,2.5,2140,3821,2.0,3,2140,0,98029
513000.0,4,2.5,2000,5684,2.0,3,2000,0,98028
585000.0,3,1.75,1740,9500,1.0,4,1150,590,98146
215000.0,3,2.0,1290,9312,1.0,3,1290,0,98168
440000.0,4,2.0,1450,8400,1.5,4,1450,0,98034
270000.0,3,2.25,1420,7800,1.0,4,1130,290,98042
688500.0,3,1.75,1760,4125,1.5,4,1760,0,98103
655000.0,4,2.25,2420,7725,1.0,4,1890,530,98052
500000.0,4,2.5,1770,8155,1.5,4,1770,0,98034
280000.0,3,2.25,1360,9600,2.0,3,1360,0,98045
531000.0,3,2.5,2120,9736,2.0,3,2120,0,98011
617000.0,3,2.5,1910,4488,2.0,3,1910,0,98007
450000.0,3,2.25,1740,9488,1.0,4,1180,560,98056
699000.0,3,2.0,2010,4320,2.0,3,2010,0,98118
595000.0,4,2.5,2330,7064,1.0,4,1780,550,98052
285000.0,3,1.75,1930,7200,1.5,3,1930,0,98065
216300.0,3,2.5,1650,5000,2.0,3,1650,0,98023
210000.0,4,2.25,1500,5393,2.0,3,1500,0,98001
423000.0,4,1.75,1700,9000,1.0,3,1700,0,98034
325000.0,4,2.5,2240,5105,2.0,4,2240,0,98042
257000.0,3,1.75,1540,8223,1.0,4,1070,470,98042
505000.0,3,2.5,2340,5957,2.0,3,2340,0,98028
405000.0,3,1.5,1600,7500,1.0,3,1600,0,98034
427000.0,3,1.75,1300,5111,1.0,4,1300,0,98115
315000.0,3,2.5,2240,6097,2.0,3,2240,0,98038
371000.0,3,1.5,1420,4500,1.0,3,1420,0,98103
279900.0,3,1.75,1580,6620,1.0,3,1580,0,98003
506000.0,3,1.75,2180,7700,1.0,3,1480,700,98177
